case:concept:name,id_event,sort_order,time,text,concept:name,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break,cumgoal,date,result,time:timestamp,@@index
15 Arsenal vs Chelsea,EmtzRaCt85,85,1:32:00,Booking      Santiago Cazorla (Arsenal) is shown the yellow card for a bad foul.,옐로카드,,홈팀,Arsenal,Chelsea,santiago cazorla,,,,,,0,,,없음,,0,0,2015-04-26 00:00:20+00:00,무,2015-04-26 01:32:20+00:00,637693
15 Arsenal vs Chelsea,EmtzRaCt86,86,1:33:00,"Substitution      Substitution, Chelsea. Juan Cuadrado replaces Willian.",교체,,원정팀,Chelsea,Arsenal,,,juan cuadrado,willian,,,0,,,없음,,0,0,2015-04-26 00:00:00+00:00,무,2015-04-26 01:33:00+00:00,637694
15 Arsenal vs Chelsea,EmtzRaCt87,87,1:34:00,Foul by Nacho Monreal (Arsenal).,파울,,홈팀,Arsenal,Chelsea,nacho monreal,,,,,,0,,,없음,,0,0,2015-04-26 00:00:00+00:00,무,2015-04-26 01:34:00+00:00,637695
15 Arsenal vs Chelsea,EmtzRaCt88,88,1:34:00,Ramires (Chelsea) wins a free kick in the attacking half.,공격지역프리킥시도,,원정팀,Chelsea,Arsenal,ramires,,,,,,0,공격지역,,없음,,0,0,2015-04-26 00:00:10+00:00,무,2015-04-26 01:34:10+00:00,637696
15 Arsenal vs Chelsea,EmtzRaCt89,89,1:34:00,Booking      Nacho Monreal (Arsenal) is shown the yellow card for a bad foul.,옐로카드,,홈팀,Arsenal,Chelsea,nacho monreal,,,,,,0,,,없음,,0,0,2015-04-26 00:00:20+00:00,무,2015-04-26 01:34:20+00:00,637697
15 Aston Villa vs Chelsea,jaCjOrv91,1,0:02:00,Willian (Chelsea) wins a free kick on the right wing.,오른쪽측면프리킥시도,,원정팀,Chelsea,Aston Villa,willian,,,,,,0,오른쪽측면,,없음,,0,0,2015-02-07 00:00:00+00:00,승,2015-02-07 00:02:00+00:00,585077
15 Aston Villa vs Chelsea,jaCjOrv92,2,0:02:00,Foul by Aly Cissokho (Aston Villa).,파울,,홈팀,Aston Villa,Chelsea,aly cissokho,,,,,,0,,,없음,,0,0,2015-02-07 00:00:10+00:00,패,2015-02-07 00:02:10+00:00,585078
15 Aston Villa vs Chelsea,jaCjOrv93,3,0:04:00,Booking      Tom Cleverley (Aston Villa) is shown the yellow card.,옐로카드,,홈팀,Aston Villa,Chelsea,tom cleverley,,,,,,0,,,없음,,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:04:00+00:00,585079
15 Aston Villa vs Chelsea,jaCjOrv94,4,0:06:00,"Offside, Chelsea. Oscar tries a through ball, but Didier Drogba is caught offside.",오프사이드,스루패스실패,원정팀,Chelsea,Aston Villa,didier drogba,oscar,,,,,0,,,없음,,0,0,2015-02-07 00:00:00+00:00,승,2015-02-07 00:06:00+00:00,585080
15 Aston Villa vs Chelsea,jaCjOrv95,5,0:07:00,"Goal!        Goal!  Aston Villa 0, Chelsea 1. Eden Hazard (Chelsea) right footed shot from the centre of the box to the bottom left corner. Assisted by Willian.",패널티박스중앙슈팅시도,키패스,원정팀,Chelsea,Aston Villa,eden hazard,willian,,,좌측하단,유효슈팅,1,패널티박스중앙,오른발,패스,필드,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:07:00+00:00,585081
15 Aston Villa vs Chelsea,jaCjOrv96,6,0:10:00,"Offside, Chelsea. Oscar tries a through ball, but Didier Drogba is caught offside.",오프사이드,스루패스실패,원정팀,Chelsea,Aston Villa,didier drogba,oscar,,,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:10:00+00:00,585082
15 Aston Villa vs Chelsea,jaCjOrv97,7,0:10:00,Eden Hazard (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,원정팀,Chelsea,Aston Villa,eden hazard,,,,,,0,수비지역,,없음,,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 00:10:10+00:00,585083
15 Aston Villa vs Chelsea,jaCjOrv98,8,0:10:00,Foul by Ashley Westwood (Aston Villa).,파울,,홈팀,Aston Villa,Chelsea,ashley westwood,,,,,,0,,,없음,,0,0,2015-02-07 00:00:20+00:00,패,2015-02-07 00:10:20+00:00,585084
15 Aston Villa vs Chelsea,jaCjOrv99,9,0:12:00,Attempt missed. Oscar (Chelsea) right footed shot from the left side of the box misses to the right. Assisted by Eden Hazard.,좌측패널티박스슈팅시도,키패스,원정팀,Chelsea,Aston Villa,oscar,eden hazard,,,우측으로빗나감,비유효슈팅,0,좌측패널티박스,오른발,패스,필드,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:12:00+00:00,585085
15 Aston Villa vs Chelsea,jaCjOrv910,10,0:12:00,"Corner,  Aston Villa. Conceded by Gary Cahill.",코너킥,,홈팀,Aston Villa,Chelsea,gary cahill,gary cahill,,,,,0,,,없음,,0,0,2015-02-07 00:00:10+00:00,패,2015-02-07 00:12:10+00:00,585086
15 Aston Villa vs Chelsea,jaCjOrv911,11,0:15:00,"Corner,  Aston Villa. Conceded by Nemanja Matic.",코너킥,,홈팀,Aston Villa,Chelsea,nemanja matic,nemanja matic,,,,,0,,,없음,,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:15:00+00:00,585087
15 Aston Villa vs Chelsea,jaCjOrv912,12,0:16:00,"Corner,  Aston Villa. Conceded by Thibaut Courtois.",코너킥,,홈팀,Aston Villa,Chelsea,thibaut courtois,thibaut courtois,,,,,0,,,없음,,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:16:00+00:00,585088
15 Aston Villa vs Chelsea,jaCjOrv913,13,0:18:00,Attempt missed. Gabriel Agbonlahor (Aston Villa) header from the centre of the box is too high. Assisted by Fabian Delph with a cross.,패널티박스중앙슈팅시도,키패스,홈팀,Aston Villa,Chelsea,gabriel agbonlahor,fabian delph,,,홈런,비유효슈팅,0,패널티박스중앙,머리,크로스,필드,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:18:00+00:00,585089
15 Aston Villa vs Chelsea,jaCjOrv914,14,0:20:00,"Offside, Aston Villa. Fabian Delph tries a through ball, but Gabriel Agbonlahor is caught offside.",오프사이드,스루패스실패,홈팀,Aston Villa,Chelsea,gabriel agbonlahor,fabian delph,,,,,0,,,없음,,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:20:00+00:00,585090
15 Aston Villa vs Chelsea,jaCjOrv915,15,0:21:00,"Corner,  Chelsea. Conceded by Aly Cissokho.",코너킥,,원정팀,Chelsea,Aston Villa,aly cissokho,aly cissokho,,,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:21:00+00:00,585091
15 Aston Villa vs Chelsea,jaCjOrv916,16,0:22:00,Attempt saved. Oscar (Chelsea) right footed shot from the right side of the box is saved in the centre of the goal. Assisted by Nemanja Matic.,우측패널티박스슈팅시도,키패스,원정팀,Chelsea,Aston Villa,oscar,nemanja matic,,,정면,유효슈팅,0,우측패널티박스,오른발,패스,필드,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:22:00+00:00,585092
15 Aston Villa vs Chelsea,jaCjOrv917,17,0:22:00,"Corner,  Chelsea. Conceded by Brad Guzan.",코너킥,,원정팀,Chelsea,Aston Villa,brad guzan,brad guzan,,,,,0,,,없음,,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 00:22:10+00:00,585093
15 Aston Villa vs Chelsea,jaCjOrv918,18,0:22:00,Attempt saved. Gary Cahill (Chelsea) header from the centre of the box is saved in the centre of the goal. Assisted by Eden Hazard with a cross.,패널티박스중앙슈팅시도,키패스,원정팀,Chelsea,Aston Villa,gary cahill,eden hazard,,,정면,유효슈팅,0,패널티박스중앙,머리,크로스,필드,0,1,2015-02-07 00:00:20+00:00,승,2015-02-07 00:22:20+00:00,585094
15 Aston Villa vs Chelsea,jaCjOrv919,19,0:23:00,Foul by Aly Cissokho (Aston Villa).,파울,,홈팀,Aston Villa,Chelsea,aly cissokho,,,,,,0,,,없음,,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:23:00+00:00,585095
15 Aston Villa vs Chelsea,jaCjOrv920,20,0:23:00,Willian (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,원정팀,Chelsea,Aston Villa,willian,,,,,,0,수비지역,,없음,,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 00:23:10+00:00,585096
15 Aston Villa vs Chelsea,jaCjOrv921,21,0:24:00,Gabriel Agbonlahor (Aston Villa) wins a free kick in the attacking half.,공격지역프리킥시도,,홈팀,Aston Villa,Chelsea,gabriel agbonlahor,,,,,,0,공격지역,,없음,,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:24:00+00:00,585097
15 Aston Villa vs Chelsea,jaCjOrv922,22,0:24:00,Foul by John Terry (Chelsea).,파울,,원정팀,Chelsea,Aston Villa,john terry,,,,,,0,,,없음,,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 00:24:10+00:00,585098
15 Aston Villa vs Chelsea,jaCjOrv923,23,0:26:00,Alan Hutton (Aston Villa) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Aston Villa,Chelsea,alan hutton,,,,,,0,수비지역,,없음,,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:26:00+00:00,585099
15 Aston Villa vs Chelsea,jaCjOrv924,24,0:26:00,Foul by Oscar (Chelsea).,파울,,원정팀,Chelsea,Aston Villa,oscar,,,,,,0,,,없음,,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 00:26:10+00:00,585100
15 Aston Villa vs Chelsea,jaCjOrv925,25,0:30:00,"Corner,  Chelsea. Conceded by Alan Hutton.",코너킥,,원정팀,Chelsea,Aston Villa,alan hutton,alan hutton,,,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:30:00+00:00,585101
15 Aston Villa vs Chelsea,jaCjOrv926,26,0:34:00,Booking      Ramires (Chelsea) is shown the yellow card.,옐로카드,,원정팀,Chelsea,Aston Villa,ramires,,,,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:34:00+00:00,585102
15 Aston Villa vs Chelsea,jaCjOrv927,27,0:36:00,Gabriel Agbonlahor (Aston Villa) wins a free kick on the left wing.,왼쪽측면프리킥시도,,홈팀,Aston Villa,Chelsea,gabriel agbonlahor,,,,,,0,왼쪽측면,,없음,,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:36:00+00:00,585103
15 Aston Villa vs Chelsea,jaCjOrv928,28,0:36:00,Foul by Branislav Ivanovic (Chelsea).,파울,,원정팀,Chelsea,Aston Villa,branislav ivanovic,,,,,,0,,,없음,,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 00:36:10+00:00,585104
15 Aston Villa vs Chelsea,jaCjOrv929,29,0:38:00,"Corner,  Chelsea. Conceded by Ciaran Clark.",코너킥,,원정팀,Chelsea,Aston Villa,ciaran clark,ciaran clark,,,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:38:00+00:00,585105
15 Aston Villa vs Chelsea,jaCjOrv930,30,0:39:00,Foul by Ashley Westwood (Aston Villa).,파울,,홈팀,Aston Villa,Chelsea,ashley westwood,,,,,,0,,,없음,,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:39:00+00:00,585106
15 Aston Villa vs Chelsea,jaCjOrv931,31,0:39:00,Oscar (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,원정팀,Chelsea,Aston Villa,oscar,,,,,,0,수비지역,,없음,,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 00:39:10+00:00,585107
15 Aston Villa vs Chelsea,jaCjOrv932,32,0:44:00,Foul by Ashley Westwood (Aston Villa).,파울,,홈팀,Aston Villa,Chelsea,ashley westwood,,,,,,0,,,없음,,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:44:00+00:00,585108
15 Aston Villa vs Chelsea,jaCjOrv933,33,0:44:00,Eden Hazard (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,원정팀,Chelsea,Aston Villa,eden hazard,,,,,,0,수비지역,,없음,,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 00:44:10+00:00,585109
15 Aston Villa vs Chelsea,jaCjOrv934,34,0:44:00,Booking      Ashley Westwood (Aston Villa) is shown the yellow card for a bad foul.,옐로카드,,홈팀,Aston Villa,Chelsea,ashley westwood,,,,,,0,,,없음,,0,0,2015-02-07 00:00:20+00:00,패,2015-02-07 00:44:20+00:00,585110
15 Aston Villa vs Chelsea,jaCjOrv935,35,0:46:00,Attempt missed. Andreas Weimann (Aston Villa) right footed shot from the centre of the box is too high. Assisted by Alan Hutton with a cross.,패널티박스중앙슈팅시도,키패스,홈팀,Aston Villa,Chelsea,andreas weimann,alan hutton,,,홈런,비유효슈팅,0,패널티박스중앙,오른발,크로스,필드,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:46:00+00:00,585111
15 Aston Villa vs Chelsea,jaCjOrv936,36,0:46:00,Attempt blocked. Eden Hazard (Chelsea) right footed shot from outside the box is blocked. Assisted by Nemanja Matic.,패널티바깥쪽슈팅시도,키패스,원정팀,Chelsea,Aston Villa,eden hazard,nemanja matic,,,막힘,차단,0,패널티바깥쪽,오른발,패스,필드,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 00:46:10+00:00,585112
15 Aston Villa vs Chelsea,jaCjOrv937,37,0:47:00,Attempt blocked. Tom Cleverley (Aston Villa) left footed shot from outside the box is blocked. Assisted by Fabian Delph.,패널티바깥쪽슈팅시도,키패스,홈팀,Aston Villa,Chelsea,tom cleverley,fabian delph,,,막힘,차단,0,패널티바깥쪽,왼발,패스,필드,0,0,2015-02-07 00:00:00+00:00,패,2015-02-07 00:47:00+00:00,585113
15 Aston Villa vs Chelsea,jaCjOrv938,38,0:47:00,"Corner,  Aston Villa. Conceded by Gary Cahill.",코너킥,,홈팀,Aston Villa,Chelsea,gary cahill,gary cahill,,,,,0,,,없음,,0,0,2015-02-07 00:00:10+00:00,패,2015-02-07 00:47:10+00:00,585114
15 Aston Villa vs Chelsea,jaCjOrv939,39,0:47:00,"Goal!        Goal!  Aston Villa 1, Chelsea 1. Jores Okore (Aston Villa) header from the centre of the box to the bottom left corner. Assisted by Carles Gil with a cross following a corner.",패널티박스중앙슈팅시도,키패스,홈팀,Aston Villa,Chelsea,jores okore,carles gil,,,좌측하단,유효슈팅,1,패널티박스중앙,머리,크로스,코너킥,0,1,2015-02-07 00:00:20+00:00,패,2015-02-07 00:47:20+00:00,585115
15 Aston Villa vs Chelsea,jaCjOrv940,40,0:48:00,Booking      Jores Okore (Aston Villa) is shown the yellow card for excessive celebration.,옐로카드,,홈팀,Aston Villa,Chelsea,jores okore,,,,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,패,2015-02-07 00:48:00+00:00,585116
15 Aston Villa vs Chelsea,jaCjOrv941,41,0:50:00,Attempt missed. Gabriel Agbonlahor (Aston Villa) header from the centre of the box misses to the right. Assisted by Ciaran Clark.,패널티박스중앙슈팅시도,키패스,홈팀,Aston Villa,Chelsea,gabriel agbonlahor,ciaran clark,,,우측으로빗나감,비유효슈팅,0,패널티박스중앙,머리,패스,필드,0,1,2015-02-07 00:00:00+00:00,패,2015-02-07 00:50:00+00:00,585117
15 Aston Villa vs Chelsea,jaCjOrv942,42,0:51:00,Attempt blocked. Ramires (Chelsea) right footed shot from the centre of the box is blocked.,패널티박스중앙슈팅시도,,원정팀,Chelsea,Aston Villa,ramires,,,,막힘,차단,0,패널티박스중앙,오른발,없음,필드,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:51:00+00:00,585118
15 Aston Villa vs Chelsea,jaCjOrv943,43,0:51:00,Attempt saved. Nemanja Matic (Chelsea) left footed shot from outside the box is saved in the bottom right corner.,패널티바깥쪽슈팅시도,,원정팀,Chelsea,Aston Villa,nemanja matic,,,,우측하단,유효슈팅,0,패널티바깥쪽,왼발,없음,필드,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 00:51:10+00:00,585119
15 Aston Villa vs Chelsea,jaCjOrv944,44,0:54:00,"Attempt missed. Willian (Chelsea) right footed shot from the left side of the box is close, but misses to the left. Assisted by Eden Hazard.",좌측패널티박스슈팅시도,키패스,원정팀,Chelsea,Aston Villa,willian,eden hazard,,,좌측으로빗나감,비유효슈팅,0,좌측패널티박스,오른발,패스,필드,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:54:00+00:00,585120
15 Aston Villa vs Chelsea,jaCjOrv945,45,0:56:00,"Attempt missed. Willian (Chelsea) right footed shot from outside the box is close, but misses to the left. Assisted by Eden Hazard.",패널티바깥쪽슈팅시도,키패스,원정팀,Chelsea,Aston Villa,willian,eden hazard,,,좌측으로빗나감,비유효슈팅,0,패널티바깥쪽,오른발,패스,필드,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:56:00+00:00,585121
15 Aston Villa vs Chelsea,jaCjOrv946,46,0:59:00,"Corner,  Chelsea. Conceded by Aly Cissokho.",코너킥,,원정팀,Chelsea,Aston Villa,aly cissokho,aly cissokho,,,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 00:59:00+00:00,585122
15 Aston Villa vs Chelsea,jaCjOrv947,47,1:00:00,"Corner,  Aston Villa. Conceded by Nemanja Matic.",코너킥,,홈팀,Aston Villa,Chelsea,nemanja matic,nemanja matic,,,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,패,2015-02-07 01:00:00+00:00,585123
15 Aston Villa vs Chelsea,jaCjOrv948,48,1:01:00,Attempt blocked. Ashley Westwood (Aston Villa) right footed shot from outside the box is blocked. Assisted by Gabriel Agbonlahor.,패널티바깥쪽슈팅시도,키패스,홈팀,Aston Villa,Chelsea,ashley westwood,gabriel agbonlahor,,,막힘,차단,0,패널티바깥쪽,오른발,패스,필드,0,1,2015-02-07 00:00:00+00:00,패,2015-02-07 01:01:00+00:00,585124
15 Aston Villa vs Chelsea,jaCjOrv949,49,1:02:00,Fabian Delph (Aston Villa) wins a free kick in the attacking half.,공격지역프리킥시도,,홈팀,Aston Villa,Chelsea,fabian delph,,,,,,0,공격지역,,없음,,0,1,2015-02-07 00:00:00+00:00,패,2015-02-07 01:02:00+00:00,585125
15 Aston Villa vs Chelsea,jaCjOrv950,50,1:02:00,Foul by Eden Hazard (Chelsea).,파울,,원정팀,Chelsea,Aston Villa,eden hazard,,,,,,0,,,없음,,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 01:02:10+00:00,585126
15 Aston Villa vs Chelsea,jaCjOrv951,51,1:03:00,Foul by Fabian Delph (Aston Villa).,파울,,홈팀,Aston Villa,Chelsea,fabian delph,,,,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,패,2015-02-07 01:03:00+00:00,585127
15 Aston Villa vs Chelsea,jaCjOrv952,52,1:03:00,Oscar (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,원정팀,Chelsea,Aston Villa,oscar,,,,,,0,수비지역,,없음,,0,1,2015-02-07 00:00:10+00:00,승,2015-02-07 01:03:10+00:00,585128
15 Aston Villa vs Chelsea,jaCjOrv953,53,1:04:00,"Substitution      Substitution, Chelsea. Loic Remy replaces Didier Drogba.",교체,,원정팀,Chelsea,Aston Villa,,,loic remy,didier drogba,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,승,2015-02-07 01:04:00+00:00,585129
15 Aston Villa vs Chelsea,jaCjOrv954,54,1:05:00,"Goal!        Goal!  Aston Villa 1, Chelsea 2. Branislav Ivanovic (Chelsea) left footed shot from the centre of the box to the top left corner. Assisted by Cesar Azpilicueta with a cross.",패널티박스중앙슈팅시도,키패스,원정팀,Chelsea,Aston Villa,branislav ivanovic,cesar azpilicueta,,,좌측상단,유효슈팅,1,패널티박스중앙,왼발,크로스,필드,0,2,2015-02-07 00:00:00+00:00,승,2015-02-07 01:05:00+00:00,585130
15 Aston Villa vs Chelsea,jaCjOrv955,55,1:08:00,"Substitution      Substitution, Aston Villa. Christian Benteke replaces Gabriel Agbonlahor.",교체,,홈팀,Aston Villa,Chelsea,,,christian benteke,gabriel agbonlahor,,,0,,,없음,,0,1,2015-02-07 00:00:00+00:00,패,2015-02-07 01:08:00+00:00,585131
15 Aston Villa vs Chelsea,jaCjOrv956,56,1:10:00,Foul by Oscar (Chelsea).,파울,,원정팀,Chelsea,Aston Villa,oscar,,,,,,0,,,없음,,0,2,2015-02-07 00:00:00+00:00,승,2015-02-07 01:10:00+00:00,585132
15 Aston Villa vs Chelsea,jaCjOrv957,57,1:10:00,Fabian Delph (Aston Villa) wins a free kick on the right wing.,오른쪽측면프리킥시도,,홈팀,Aston Villa,Chelsea,fabian delph,,,,,,0,오른쪽측면,,없음,,0,1,2015-02-07 00:00:10+00:00,패,2015-02-07 01:10:10+00:00,585133
15 Aston Villa vs Chelsea,jaCjOrv958,58,1:12:00,Attempt blocked. Loic Remy (Chelsea) right footed shot from outside the box is blocked.,패널티바깥쪽슈팅시도,,원정팀,Chelsea,Aston Villa,loic remy,,,,막힘,차단,0,패널티바깥쪽,오른발,없음,필드,0,2,2015-02-07 00:00:00+00:00,승,2015-02-07 01:12:00+00:00,585134
15 Aston Villa vs Chelsea,jaCjOrv959,59,1:12:00,"Corner,  Chelsea. Conceded by Ciaran Clark.",코너킥,,원정팀,Chelsea,Aston Villa,ciaran clark,ciaran clark,,,,,0,,,없음,,0,2,2015-02-07 00:00:10+00:00,승,2015-02-07 01:12:10+00:00,585135
15 Aston Villa vs Chelsea,jaCjOrv960,60,1:13:00,"Substitution      Substitution, Chelsea. John Obi Mikel replaces Oscar.",교체,,원정팀,Chelsea,Aston Villa,,,john obi mikel,oscar,,,0,,,없음,,0,2,2015-02-07 00:00:00+00:00,승,2015-02-07 01:13:00+00:00,585136
15 Aston Villa vs Chelsea,jaCjOrv961,61,1:13:00,Attempt missed. Branislav Ivanovic (Chelsea) header from the centre of the box misses to the left. Assisted by Willian with a cross following a corner.,패널티박스중앙슈팅시도,키패스,원정팀,Chelsea,Aston Villa,branislav ivanovic,willian,,,좌측으로빗나감,비유효슈팅,0,패널티박스중앙,머리,크로스,코너킥,0,2,2015-02-07 00:00:10+00:00,승,2015-02-07 01:13:10+00:00,585137
15 Aston Villa vs Chelsea,jaCjOrv962,62,1:13:00,"Substitution      Substitution, Aston Villa. Scott Sinclair replaces Tom Cleverley.",교체,,홈팀,Aston Villa,Chelsea,,,scott sinclair,tom cleverley,,,0,,,없음,,0,1,2015-02-07 00:00:20+00:00,패,2015-02-07 01:13:20+00:00,585138
15 Aston Villa vs Chelsea,jaCjOrv963,63,1:14:00,Foul by Ramires (Chelsea).,파울,,원정팀,Chelsea,Aston Villa,ramires,,,,,,0,,,없음,,0,2,2015-02-07 00:00:00+00:00,승,2015-02-07 01:14:00+00:00,585139
15 Aston Villa vs Chelsea,jaCjOrv964,64,1:14:00,Alan Hutton (Aston Villa) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Aston Villa,Chelsea,alan hutton,,,,,,0,수비지역,,없음,,0,1,2015-02-07 00:00:10+00:00,패,2015-02-07 01:14:10+00:00,585140
15 Aston Villa vs Chelsea,jaCjOrv965,65,1:14:00,"Corner,  Aston Villa. Conceded by Nemanja Matic.",코너킥,,홈팀,Aston Villa,Chelsea,nemanja matic,nemanja matic,,,,,0,,,없음,,0,1,2015-02-07 00:00:20+00:00,패,2015-02-07 01:14:20+00:00,585141
15 Aston Villa vs Chelsea,jaCjOrv966,66,1:15:00,Attempt missed. Ciaran Clark (Aston Villa) left footed shot from the centre of the box is high and wide to the left. Assisted by Carles Gil with a cross following a corner.,패널티박스중앙슈팅시도,키패스,홈팀,Aston Villa,Chelsea,ciaran clark,carles gil,,,크게빗나감,비유효슈팅,0,패널티박스중앙,왼발,크로스,코너킥,0,1,2015-02-07 00:00:00+00:00,패,2015-02-07 01:15:00+00:00,585142
15 Aston Villa vs Chelsea,jaCjOrv967,67,1:15:00,Foul by Ciaran Clark (Aston Villa).,파울,,홈팀,Aston Villa,Chelsea,ciaran clark,,,,,,0,,,없음,,0,1,2015-02-07 00:00:10+00:00,패,2015-02-07 01:15:10+00:00,585143
