id_odsp,event_team,cumgoal
tE9c1jZf/,Borussia Dortmund,1
tpCQIFZr/,AC Ajaccio,0
tpCQIFZr/,Bordeaux,2
tUit3C4r/,Mainz,1
tUit3C4r/,Werder Bremen,3
WY4wGDJ1/,Evian Thonon Gaillard,3
WY4wGDJ1/,AJ Auxerre,1
z7BUHZlk/,Lorient,1
z7BUHZlk/,Brest,3
29oJUnAq/,Cagliari,0
29oJUnAq/,Lazio,3
4xhlsLbF/,Levante,0
4xhlsLbF/,Osasuna,2
EgjDJnQg/,Valenciennes,0
EgjDJnQg/,Lille,0
fmjMjUW2/,Lecce,1
fmjMjUW2/,Novara,1
jDAWzJyq/,Malaga,2
jDAWzJyq/,Espanyol,1
jknkKci2/,Sporting Gijon,1
jknkKci2/,Athletic Bilbao,1
K4810Al1/,FC Augsburg,0
K4810Al1/,FC Cologne,3
KnFzzwik/,Racing Santander,1
KnFzzwik/,Real Betis,0
lYTCKvzG/,Hamburg SV,1
lYTCKvzG/,Kaiserslautern,1
OOZRSQvd/,Fiorentina,1
OOZRSQvd/,Genoa,0
pKo9KSAm/,Stade Rennes,0
pKo9KSAm/,Toulouse,1
QVYzwyRE/,Sochaux,1
QVYzwyRE/,Nice,1
viKQmSGL/,Chievo Verona,1
viKQmSGL/,Siena,4
WOgtqsU2/,Real Zaragoza,1
WOgtqsU2/,Atletico Madrid,3
YDJUnnWR/,Palermo,0
YDJUnnWR/,Udinese,1
YwkQkln9/,Parma,2
YwkQkln9/,Cesena,0
z1IknFuH/,Bologna,3
z1IknFuH/,Atalanta,1
IylsMJMk/,Sevilla,1
IylsMJMk/,Granada,2
SWfx0bFm/,Mainz,3
SWfx0bFm/,VfB Stuttgart,1
0MAc7tND/,VfL Wolfsburg,1
0MAc7tND/,Borussia Dortmund,5
42Hhbxp0/,TSG Hoffenheim,1
42Hhbxp0/,Kaiserslautern,1
8nE55KiQ/,Werder Bremen,3
8nE55KiQ/,FC Cologne,2
AuIlaIUg/,Nurnberg,1
AuIlaIUg/,SC Freiburg,2
b1A1dGEC/,Hertha Berlin,1
b1A1dGEC/,Borussia Monchengladbach,2
dKIIofCK/,Novara,0
dKIIofCK/,AS Roma,2
EPE160xK/,Bayer Leverkusen,2
EPE160xK/,Hamburg SV,2
ni6xG4PI/,Evian Thonon Gaillard,1
ni6xG4PI/,Lille,1
SrwSnGze/,Real Betis,0
SrwSnGze/,Malaga,0
t23qYGL1/,Sevilla,0
t23qYGL1/,Mallorca,0
WSZvfbrL/,Levante,0
WSZvfbrL/,Valencia,2
zBHMpERQ/,Palermo,3
zBHMpERQ/,Bologna,1
6HvpGELh/,Montpellier,1
6HvpGELh/,St Etienne,1
Ae0X0v0s/,Schalke 04,2
Ae0X0v0s/,Hannover 96,2
AJYrgIcR/,Osasuna,1
AJYrgIcR/,Real Madrid,7
biyxIzit/,Brest,1
biyxIzit/,AS Nancy Lorraine,2
CQJwdKD8/,Real Zaragoza,2
CQJwdKD8/,Sporting Gijon,2
d2DPI6u0/,AJ Auxerre,2
d2DPI6u0/,Toulouse,0
drkAMGrP/,Nice,0
drkAMGrP/,Marseille,2
EiZ4r6vq/,Cagliari,0
EiZ4r6vq/,Atalanta,1
f57mXzy8/,Barcelona,2
f57mXzy8/,Athletic Bilbao,2
GxLdcda6/,FC Augsburg,1
GxLdcda6/,Bayern Munich,2
hEztHf6n/,Stade Rennes,1
hEztHf6n/,Valenciennes,1
hU6YGpAC/,Dijon FCO,0
hU6YGpAC/,Caen,3
jHIsevTE/,Getafe,3
jHIsevTE/,Atletico Madrid,2
jNFAmGs8/,Catania,0
jNFAmGs8/,AC Milan,4
ltUlFYza/,Lyon,1
ltUlFYza/,Sochaux,2
pKmNmdLl/,Espanyol,0
pKmNmdLl/,Villarreal,0
Qs5tFOvP/,AC Ajaccio,0
Qs5tFOvP/,Lorient,2
rXQLvOw8/,Lazio,1
rXQLvOw8/,Parma,0
SbLAlx6r/,Real Sociedad,0
SbLAlx6r/,Rayo Vallecano,4
vR2UHQf6/,Bordeaux,1
vR2UHQf6/,Paris Saint-Germain,1
z7NDtp9e/,Chievo Verona,1
z7NDtp9e/,Fiorentina,0
lAuqTi5b/,Lille,0
lAuqTi5b/,Toulouse,0
S06WDHqm/,Kaiserslautern,0
S06WDHqm/,Bayer Leverkusen,2
YDmIAAkU/,Lyon,1
YDmIAAkU/,Stade Rennes,2
2VhabDtK/,Lazio,0
2VhabDtK/,Napoli,0
6wQ9wWJ0/,AC Milan,0
6wQ9wWJ0/,Fiorentina,0
EauvpEKD/,Barcelona,4
EauvpEKD/,Real Zaragoza,0
Ec2SEcUt/,SC Freiburg,2
Ec2SEcUt/,Hertha Berlin,2
EimWVgLu/,Marseille,0
EimWVgLu/,Montpellier,1
hrnzVDzn/,Nice,0
hrnzVDzn/,St Etienne,2
MwpEBjzO/,Lorient,1
MwpEBjzO/,Evian Thonon Gaillard,2
OrnWxESg/,Real Betis,0
OrnWxESg/,Villarreal,1
OYrlAZrC/,Borussia Monchengladbach,5
OYrlAZrC/,Werder Bremen,0
prppBFT5/,VfL Wolfsburg,4
prppBFT5/,Hannover 96,1
ShEIyAlD/,Cagliari,1
ShEIyAlD/,Internazionale,2
UPQeKJ6J/,Nurnberg,0
UPQeKJ6J/,Schalke 04,4
vFf9CWKH/,Bordeaux,0
vFf9CWKH/,Dijon FCO,2
Wli1Ehj5/,Caen,2
Wli1Ehj5/,AC Ajaccio,2
xh95ezUI/,Bayern Munich,0
xh95ezUI/,Borussia Dortmund,1
0Oe5DC5B/,Brest,2
0Oe5DC5B/,Sochaux,0
8GPaJwMP/,Hamburg SV,2
8GPaJwMP/,TSG Hoffenheim,0
AJtuUXkh/,AS Nancy Lorraine,1
AJtuUXkh/,Paris Saint-Germain,0
bDM1uhkl/,Cesena,1
bDM1uhkl/,Bologna,0
GhuuoxLD/,Getafe,1
GhuuoxLD/,Sporting Gijon,2
GxZZiBJm/,Atalanta,2
GxZZiBJm/,Siena,2
hzM5vC4f/,Chievo Verona,2
hzM5vC4f/,Catania,1
l2FExjZ6/,Novara,0
l2FExjZ6/,Genoa,1
MFZVhi4s/,Lecce,1
MFZVhi4s/,AS Roma,2
MN5zDyag/,VfB Stuttgart,2
MN5zDyag/,FC Augsburg,1
ObUEvzbs/,Osasuna,0
ObUEvzbs/,Rayo Vallecano,0
OvfeagRD/,Juventus,3
OvfeagRD/,Palermo,0
pfr4cXeQ/,Udinese,0
pfr4cXeQ/,Parma,2
rXvmSBK4/,AJ Auxerre,1
rXvmSBK4/,Valenciennes,2
SSrqpdzK/,Atletico Madrid,3
SSrqpdzK/,Levante,2
z9tzof57/,Sevilla,1
z9tzof57/,Athletic Bilbao,2
I5ozxYs0/,Malaga,3
I5ozxYs0/,Racing Santander,1
ptkY4l3g/,Udinese,2
ptkY4l3g/,AS Roma,0
UJTRPEra/,Borussia Monchengladbach,3
UJTRPEra/,FC Cologne,0
84uJRzEn/,Kaiserslautern,0
84uJRzEn/,Nurnberg,1
AV0ttVl4/,Sochaux,1
AV0ttVl4/,Montpellier,3
bodniVYg/,Napoli,1
bodniVYg/,Atalanta,1
Ierh9gbI/,Borussia Dortmund,2
Ierh9gbI/,Schalke 04,0
j7wUMhDB/,Hertha Berlin,3
j7wUMhDB/,Bayer Leverkusen,3
KhAeigSt/,Real Madrid,4
KhAeigSt/,Atletico Madrid,1
lzkalTIC/,Lazio,0
lzkalTIC/,Juventus,1
M7e8P94N/,Brest,0
M7e8P94N/,Lille,2
nevNQfTh/,TSG Hoffenheim,1
nevNQfTh/,SC Freiburg,1
nL72mmYI/,Catania,1
nL72mmYI/,Lecce,0
OEbUrX4o/,Dijon FCO,2
OEbUrX4o/,AS Nancy Lorraine,1
rHd4QkkH/,Caen,0
rHd4QkkH/,Bordeaux,2
S6eouk4A/,Toulouse,2
S6eouk4A/,Valenciennes,0
WY8cBjQP/,Parma,1
WY8cBjQP/,Novara,2
xI2YsiKi/,Evian Thonon Gaillard,2
xI2YsiKi/,Stade Rennes,3
xMlmXdjP/,Hamburg SV,1
xMlmXdjP/,Hannover 96,1
YeEajDsm/,Valencia,2
YeEajDsm/,Rayo Vallecano,1
zLYOdF4J/,Barcelona,0
zLYOdF4J/,Getafe,1
0h7aRVZA/,AJ Auxerre,0
0h7aRVZA/,Lyon,3
2HaT5Umm/,Siena,0
2HaT5Umm/,Internazionale,1
ARzGliCa/,Real Betis,2
ARzGliCa/,Real Sociedad,3
EBXSeZJP/,Levante,4
EBXSeZJP/,Sporting Gijon,0
fDkek936/,Cesena,2
fDkek936/,Genoa,0
GMjijkl0/,Bologna,1
GMjijkl0/,Cagliari,1
GrABOTJT/,Nice,0
GrABOTJT/,Lorient,1
hOwmZVRI/,Real Zaragoza,0
hOwmZVRI/,Sevilla,1
hrAgCWAJ/,AC Milan,4
hrAgCWAJ/,Chievo Verona,0
IidwKmSp/,Marseille,3
IidwKmSp/,Paris Saint-Germain,0
OQ0P6AYt/,Fiorentina,0
OQ0P6AYt/,Palermo,2
SID3kXdg/,Osasuna,2
SID3kXdg/,Espanyol,1
vVzFSGbt/,Mainz,3
vVzFSGbt/,Bayern Munich,2
W8kvyhc6/,Racing Santander,1
W8kvyhc6/,Mallorca,2
Wbnd8DDO/,Werder Bremen,2
Wbnd8DDO/,VfB Stuttgart,0
S2VKmBR5/,Malaga,2
S2VKmBR5/,Villarreal,1
2cJEnzcE/,Napoli,3
2cJEnzcE/,Juventus,3
ImjtItn3/,Barcelona,4
ImjtItn3/,Rayo Vallecano,0
hjfJqvXp/,AC Milan,2
hjfJqvXp/,Genoa,0
MgbYX6dp/,Caen,1
MgbYX6dp/,Marseille,2
UcxYLCSH/,Bayer Leverkusen,2
UcxYLCSH/,TSG Hoffenheim,0
0pcxXQBj/,Dijon FCO,0
0pcxXQBj/,Sochaux,0
230aj4m4/,Valencia,2
230aj4m4/,Espanyol,1
2VO3wEch/,Kaiserslautern,1
2VO3wEch/,Hertha Berlin,1
AB698N9o/,Internazionale,0
AB698N9o/,Udinese,1
AFIcv9JG/,Lille,3
AFIcv9JG/,AC Ajaccio,2
dAHKm2XM/,Racing Santander,1
dAHKm2XM/,Villarreal,0
EX2yflJ3/,Lorient,0
EX2yflJ3/,Montpellier,4
fwcihQIi/,Sporting Gijon,0
fwcihQIi/,Real Madrid,3
GCL5xmlT/,St Etienne,2
GCL5xmlT/,Brest,2
Gnbmg63o/,Levante,0
Gnbmg63o/,Barcelona,5
hIESeAli/,Valenciennes,1
hIESeAli/,Evian Thonon Gaillard,2
K6Zbvfrn/,SC Freiburg,1
K6Zbvfrn/,Hannover 96,1
lnNByhS4/,VfL Wolfsburg,2
lnNByhS4/,Mainz,2
nZWxLWsO/,Bayern Munich,4
nZWxLWsO/,Werder Bremen,1
pUbM5Lg4/,Lecce,2
pUbM5Lg4/,Napoli,4
Sz7ug8Y9/,Nice,2
Sz7ug8Y9/,Stade Rennes,0
WfpOzCsB/,Borussia Dortmund,1
WfpOzCsB/,Borussia Monchengladbach,1
21Hp48Ia/,Bologna,1
21Hp48Ia/,Siena,0
2mIGlrIG/,Malaga,2
2mIGlrIG/,Real Sociedad,3
4xI1wTYM/,Bordeaux,2
4xI1wTYM/,AS Nancy Lorraine,0
63VfuzTu/,Nurnberg,0
63VfuzTu/,Hamburg SV,2
6gUOnVtC/,Mallorca,1
6gUOnVtC/,Athletic Bilbao,1
dOGl3SX5/,Cagliari,1
dOGl3SX5/,Catania,0
E33Q4u9A/,Parma,0
E33Q4u9A/,Palermo,0
Mc6qhSmG/,Paris Saint-Germain,3
Mc6qhSmG/,AJ Auxerre,2
OC1eipYc/,Atletico Madrid,3
OC1eipYc/,Rayo Vallecano,1
OEAD7sPi/,Juventus,2
OEAD7sPi/,Cesena,0
pSk4kO2A/,Real Betis,1
pSk4kO2A/,Osasuna,2
QPVtKjcU/,FC Augsburg,1
QPVtKjcU/,Schalke 04,3
W8DWfU3c/,Lyon,3
W8DWfU3c/,Toulouse,2
6w0I61vb/,Lazio,3
6w0I61vb/,Novara,0
APedUMQp/,Getafe,0
APedUMQp/,Sevilla,3
6ZyWozj1/,Mallorca,2
6ZyWozj1/,Granada,2
6eaCyqYL/,Schalke 04,2
6eaCyqYL/,Hertha Berlin,1
8j6Dcc1p/,Fiorentina,0
8j6Dcc1p/,Internazionale,2
b904Gsdd/,Mainz,0
b904Gsdd/,Hamburg SV,0
Cd63w539/,FC Cologne,4
Cd63w539/,SC Freiburg,0
ELCPfL9E/,St Etienne,2
ELCPfL9E/,Caen,0
EXEKIbwA/,Siena,0
EXEKIbwA/,Genoa,2
G47QXc21/,Marseille,0
G47QXc21/,Bordeaux,0
KI10HNtj/,Bayer Leverkusen,0
KI10HNtj/,Hannover 96,0
MoGXhavR/,Evian Thonon Gaillard,1
MoGXhavR/,Toulouse,2
ns5HdHGj/,Lecce,2
ns5HdHGj/,Lazio,3
OW97xPIF/,Borussia Monchengladbach,0
OW97xPIF/,FC Augsburg,1
Qe2dI3Rq/,Werder Bremen,4
Qe2dI3Rq/,VfL Wolfsburg,1
reHTguPK/,Paris Saint-Germain,1
reHTguPK/,Sochaux,0
SSh0lJnr/,Valenciennes,1
SSh0lJnr/,Montpellier,0
U7BUWHH7/,AC Ajaccio,2
U7BUWHH7/,AS Nancy Lorraine,1
vq8euRYd/,TSG Hoffenheim,2
vq8euRYd/,Nurnberg,0
vZSf21nG/,Real Betis,2
vZSf21nG/,Valencia,1
zsWw6qmi/,Levante,1
zsWw6qmi/,Sevilla,0
zVDLe1f8/,Brest,1
zVDLe1f8/,Stade Rennes,1
2uhLz0Ir/,Nice,1
2uhLz0Ir/,AJ Auxerre,2
46uC0uHS/,Real Sociedad,1
46uC0uHS/,Villarreal,1
AaOj3sX9/,Atletico Madrid,2
AaOj3sX9/,Espanyol,4
dCQx4aOG/,Atalanta,1
dCQx4aOG/,Catania,1
dd4PHIhG/,Chievo Verona,1
dd4PHIhG/,Udinese,2
EJZSZVdH/,Borussia Dortmund,1
EJZSZVdH/,Kaiserslautern,1
IZ6avol3/,VfB Stuttgart,1
IZ6avol3/,Bayern Munich,2
jBJo2wgT/,Parma,0
jBJo2wgT/,Cagliari,0
Ms8MYwme/,Lorient,0
Ms8MYwme/,Lyon,1
Msj71L1M/,Malaga,1
Msj71L1M/,Osasuna,1
ri9IZJXl/,Dijon FCO,0
ri9IZJXl/,Lille,2
SGC8L0gi/,Napoli,1
SGC8L0gi/,Novara,1
vVKqrtep/,Real Zaragoza,0
vVKqrtep/,Mallorca,1
vyGs3JwN/,Bologna,2
vyGs3JwN/,AC Milan,2
W8Pn4NH3/,Rayo Vallecano,1
W8Pn4NH3/,Sporting Gijon,3
z1GOnMnT/,Athletic Bilbao,1
z1GOnMnT/,Racing Santander,1
0UAGJvO3/,Juventus,1
0UAGJvO3/,AS Roma,1
4tSHu4O1/,Internazionale,1
4tSHu4O1/,Genoa,0
4WSnCeEa/,FC Cologne,1
4WSnCeEa/,Mainz,1
tdEjWMeq/,Bayern Munich,3
tdEjWMeq/,FC Cologne,0
2B2aU0Qe/,Hamburg SV,1
2B2aU0Qe/,FC Augsburg,1
CAkpH019/,Espanyol,2
CAkpH019/,Sporting Gijon,1
CQHciOX8/,TSG Hoffenheim,1
CQHciOX8/,Hertha Berlin,1
fcB96bgK/,Lorient,1
fcB96bgK/,Marseille,2
GE63TKu2/,Borussia Dortmund,4
GE63TKu2/,SC Freiburg,1
IDHBAzoj/,Atalanta,2
IDHBAzoj/,Fiorentina,2
KnDfVtBk/,Werder Bremen,0
KnDfVtBk/,Schalke 04,5
KWpseJvj/,Getafe,2
KWpseJvj/,Mallorca,1
l4MOz3mS/,Bayer Leverkusen,0
l4MOz3mS/,Nurnberg,3
OYfFre1D/,St Etienne,2
OYfFre1D/,Dijon FCO,1
p4REWH79/,AC Milan,2
p4REWH79/,Siena,0
Q9owdaPq/,Athletic Bilbao,2
Q9owdaPq/,Real Zaragoza,1
S616pHW0/,Brest,1
S616pHW0/,AJ Auxerre,0
tf757vvE/,Lyon,2
tf757vvE/,Evian Thonon Gaillard,1
vcixJMWd/,Real Madrid,6
vcixJMWd/,Sevilla,2
vmlfjrmF/,VfL Wolfsburg,1
vmlfjrmF/,VfB Stuttgart,0
vVnt1xHs/,Nice,2
vVnt1xHs/,Valenciennes,0
xM0E5I8Q/,Toulouse,1
xM0E5I8Q/,Montpellier,1
zkS6BGVq/,Chievo Verona,2
zkS6BGVq/,Cagliari,0
8xqgFvWL/,Valencia,2
8xqgFvWL/,Malaga,0
fg3bnw2l/,AC Ajaccio,1
fg3bnw2l/,Stade Rennes,0
IHPMUexM/,Lecce,3
IHPMUexM/,Parma,3
Iwmbk22L/,Mainz,0
Iwmbk22L/,Borussia Monchengladbach,1
jo65EboS/,Osasuna,2
jo65EboS/,Villarreal,1
lG22ocHf/,Bordeaux,1
lG22ocHf/,Sochaux,0
lxY5Ywwc/,Juventus,2
lxY5Ywwc/,Novara,0
MThX9Igq/,Real Sociedad,0
MThX9Igq/,Racing Santander,0
nenp0dWm/,Paris Saint-Germain,0
nenp0dWm/,Lille,0
OfQIVyNF/,Napoli,1
OfQIVyNF/,AS Roma,3
QDglGKGF/,Atletico Madrid,0
QDglGKGF/,Real Betis,2
SSW9Xch3/,Udinese,2
SSW9Xch3/,Lazio,2
v5RyHx8M/,Catania,2
v5RyHx8M/,Palermo,0
WGLF9f0d/,Bologna,1
WGLF9f0d/,Genoa,2
YutuGdNS/,Internazionale,1
YutuGdNS/,Cesena,0
YZIgh4I2/,Hannover 96,1
YZIgh4I2/,Kaiserslautern,1
2iCUwxV6/,Cagliari,0
2iCUwxV6/,AC Milan,2
bq1DeYpJ/,AS Nancy Lorraine,1
bq1DeYpJ/,Marseille,3
tlQ2RJ2b/,Fiorentina,0
tlQ2RJ2b/,Siena,0
2cRbSamh/,Parma,3
2cRbSamh/,Catania,3
6PILub0f/,Cesena,1
6PILub0f/,Atalanta,4
AHFxxGaJ/,Lazio,0
AHFxxGaJ/,Chievo Verona,0
CSb1bz10/,Evian Thonon Gaillard,4
CSb1bz10/,Montpellier,2
dEBYxdpD/,Lecce,1
dEBYxdpD/,Internazionale,4
fXRfTuYo/,Novara,2
fXRfTuYo/,Palermo,2
GtTjULIu/,Genoa,1
GtTjULIu/,Napoli,6
I978JywQ/,Paris Saint-Germain,1
I978JywQ/,St Etienne,0
Kh29dEVC/,Caen,0
Kh29dEVC/,Lorient,0
nPcvEF0m/,Toulouse,0
nPcvEF0m/,Brest,0
O0DQvIF0/,Bologna,0
O0DQvIF0/,AS Roma,2
OCF7QwI4/,Udinese,0
OCF7QwI4/,Juventus,0
QV25cfG6/,Lille,4
QV25cfG6/,Nice,4
U39daGof/,Dijon FCO,2
U39daGof/,AJ Auxerre,2
UmmqDZFg/,Valenciennes,1
UmmqDZFg/,Lyon,0
vJ84KHNJ/,Bordeaux,0
vJ84KHNJ/,Stade Rennes,1
zkfzFeos/,AC Ajaccio,2
zkfzFeos/,Sochaux,0
0Kiy9x9k/,Real Zaragoza,0
0Kiy9x9k/,Racing Santander,1
Cv1dMDUe/,Internazionale,5
Cv1dMDUe/,Parma,0
dnop7Gw2/,Levante,0
dnop7Gw2/,Mallorca,0
r943sF6L/,Siena,4
r943sF6L/,Lazio,0
rmkiSHFR/,Malaga,0
rmkiSHFR/,Atletico Madrid,0
UqNILewk/,Real Sociedad,0
UqNILewk/,Osasuna,0
4EclOZaq/,Bologna,2
4EclOZaq/,Catania,0
4I5areiF/,Chievo Verona,0
4I5areiF/,AS Roma,2
Ae6eqyx9/,Palermo,1
Ae6eqyx9/,Napoli,3
AZjqUwoF/,Barcelona,1
AZjqUwoF/,Espanyol,1
bXKLSFiS/,Atalanta,0
bXKLSFiS/,AC Milan,2
dh2ipHM2/,Fiorentina,3
dh2ipHM2/,Novara,0
hbdvVJV8/,Sevilla,1
hbdvVJV8/,Rayo Vallecano,2
jVa0LXq2/,Lecce,0
jVa0LXq2/,Juventus,1
lQkmTc0L/,Sporting Gijon,0
lQkmTc0L/,Real Betis,2
nLXDMyOr/,Valencia,2
nLXDMyOr/,Villarreal,2
OKL0tZLR/,Udinese,4
OKL0tZLR/,Cesena,1
r5dhNgFk/,Cagliari,3
r5dhNgFk/,Genoa,0
rqst8dOe/,Getafe,0
rqst8dOe/,Athletic Bilbao,0
2o389iFI/,Caen,0
2o389iFI/,Stade Rennes,2
2uxRRYUn/,AS Nancy Lorraine,2
2uxRRYUn/,Lorient,2
8zMMKFhe/,Getafe,1
8zMMKFhe/,Real Zaragoza,1
CdAeCgVa/,AC Ajaccio,2
CdAeCgVa/,AJ Auxerre,1
G0PUIgN7/,Real Madrid,2
G0PUIgN7/,Mallorca,1
Gl7C8BUO/,Evian Thonon Gaillard,1
Gl7C8BUO/,Dijon FCO,3
Grn6MSTa/,Real Sociedad,1
Grn6MSTa/,Valencia,0
KMD3AXaC/,Nice,0
KMD3AXaC/,Brest,1
MNRLsw08/,Granada,1
MNRLsw08/,Rayo Vallecano,2
tWEaBDp6/,Valenciennes,1
tWEaBDp6/,Bordeaux,2
tWzVQhpg/,Toulouse,1
tWzVQhpg/,Paris Saint-Germain,3
zgzZPCaa/,St Etienne,1
zgzZPCaa/,Sochaux,0
zJ5USEFt/,Lyon,0
zJ5USEFt/,Montpellier,1
zRVPtcFE/,Espanyol,0
zRVPtcFE/,Sevilla,0
2eANxQKg/,Siena,1
2eANxQKg/,Parma,3
6DhcOlam/,Sporting Gijon,2
6DhcOlam/,Malaga,1
A5oALnq6/,Racing Santander,2
A5oALnq6/,Osasuna,0
bRNiYAT7/,Genoa,3
bRNiYAT7/,Udinese,2
jaurcf68/,Cagliari,1
jaurcf68/,Juventus,1
KzPmZjE1/,Lecce,1
KzPmZjE1/,Fiorentina,0
O8VvyDqk/,Cesena,3
O8VvyDqk/,Novara,1
SMggPUqs/,Real Betis,2
SMggPUqs/,Barcelona,4
UkvndELE/,Atalanta,0
UkvndELE/,Lazio,2
xAQQJZ71/,Athletic Bilbao,3
xAQQJZ71/,Levante,0
xCZrzXbe/,Chievo Verona,1
xCZrzXbe/,Palermo,0
Y9J2Xf7P/,Lille,0
Y9J2Xf7P/,Marseille,2
YZOgN8Eg/,Atletico Madrid,3
YZOgN8Eg/,Villarreal,0
8YAJw65m/,Napoli,1
8YAJw65m/,Bologna,1
Ywah3LWK/,Borussia Monchengladbach,3
Ywah3LWK/,Bayern Munich,1
4hIDiPZn/,AS Roma,5
4hIDiPZn/,Cesena,1
Cnigqsg3/,Sevilla,1
Cnigqsg3/,Real Betis,1
hv2xptQr/,Kaiserslautern,0
hv2xptQr/,Werder Bremen,0
K8njNaWq/,Atletico Madrid,4
K8njNaWq/,Real Sociedad,0
KCf1sLNF/,Getafe,2
KCf1sLNF/,Racing Santander,1
MJggtbP7/,FC Cologne,0
MJggtbP7/,VfL Wolfsburg,1
p4XZypz0/,Juventus,2
p4XZypz0/,Atalanta,0
rTfksvA1/,Schalke 04,3
rTfksvA1/,VfB Stuttgart,1
Stdp5s28/,SC Freiburg,1
Stdp5s28/,FC Augsburg,0
vHal41HE/,Nurnberg,2
vHal41HE/,Hertha Berlin,0
z3isq0uk/,TSG Hoffenheim,0
z3isq0uk/,Hannover 96,0
2uSvy4k6/,Bologna,0
2uSvy4k6/,Parma,0
C0n2lMHR/,Hamburg SV,1
C0n2lMHR/,Borussia Dortmund,5
dSI9h5Kt/,Palermo,5
dSI9h5Kt/,Genoa,3
EgjorKfe/,Bayer Leverkusen,3
EgjorKfe/,Mainz,2
EVofMJoj/,Real Madrid,4
EVofMJoj/,Athletic Bilbao,1
fJWscoCP/,AC Milan,3
fJWscoCP/,Novara,0
ldUjY1ZO/,Chievo Verona,2
ldUjY1ZO/,Lecce,2
nssWZI0q/,Rayo Vallecano,0
nssWZI0q/,Mallorca,1
Q76Mk34a/,Catania,1
Q76Mk34a/,Udinese,2
rqHHjqkg/,Siena,1
rqHHjqkg/,Napoli,1
SYkbLw1d/,Malaga,1
SYkbLw1d/,Barcelona,4
tMecr189/,Valencia,1
tMecr189/,Osasuna,1
tWQrzO4C/,Fiorentina,0
tWQrzO4C/,Cagliari,0
U1f4vahS/,Real Zaragoza,0
U1f4vahS/,Levante,0
zgQnZsKI/,Internazionale,2
zgQnZsKI/,Lazio,1
Ug2udwPf/,Nurnberg,0
Ug2udwPf/,Hannover 96,1
8bb3nqcB/,Real Zaragoza,1
8bb3nqcB/,Real Madrid,3
8Etnl5Sb/,Mallorca,0
8Etnl5Sb/,Espanyol,1
AwNUQqjA/,Toulouse,1
AwNUQqjA/,Caen,0
fBMK2tl5/,Udinese,1
fBMK2tl5/,Juventus,2
hE2oPWE5/,AS Nancy Lorraine,3
hE2oPWE5/,AJ Auxerre,1
jwWjmPs5/,Athletic Bilbao,3
jwWjmPs5/,Rayo Vallecano,2
KSIR42Tj/,Sochaux,1
KSIR42Tj/,Lorient,1
noJC42Jh/,Catania,1
noJC42Jh/,Parma,1
QkLITo6i/,Dijon FCO,1
QkLITo6i/,Lyon,3
r7qzi7rt/,Villarreal,0
r7qzi7rt/,Barcelona,0
txKN5rEp/,St Etienne,0
txKN5rEp/,Lille,3
xQOMS5Lc/,Montpellier,1
xQOMS5Lc/,Nice,0
zwhjOjUB/,Brest,0
zwhjOjUB/,Paris Saint-Germain,1
4MT75r4n/,Novara,0
4MT75r4n/,Palermo,2
61jDXqrI/,Racing Santander,2
61jDXqrI/,Valencia,2
C8QkouJU/,Lazio,3
C8QkouJU/,Chievo Verona,0
ERgLVNCU/,Real Sociedad,5
ERgLVNCU/,Sporting Gijon,1
ETjfNAqI/,Evian Thonon Gaillard,0
ETjfNAqI/,Bordeaux,0
GtXtm1lI/,AC Milan,3
GtXtm1lI/,Cagliari,0
hnQ36Olt/,Genoa,3
hnQ36Olt/,Napoli,2
McrvjRcn/,Malaga,2
McrvjRcn/,Sevilla,1
QLelfHg7/,VfB Stuttgart,0
QLelfHg7/,Borussia Monchengladbach,3
QyIG3MYb/,Siena,1
QyIG3MYb/,Fiorentina,2
rc6qecv1/,SC Freiburg,1
rc6qecv1/,Mainz,3
rTYYlNJ5/,Cesena,0
rTYYlNJ5/,Atalanta,1
SEHZP35G/,AC Ajaccio,2
SEHZP35G/,Valenciennes,1
UNsrkoDh/,Granada,2
UNsrkoDh/,Real Betis,1
WnOQRPz4/,Marseille,2
WnOQRPz4/,Stade Rennes,1
xjYxlsZB/,AS Roma,1
xjYxlsZB/,Bologna,1
YHRonL3O/,Lecce,1
YHRonL3O/,Internazionale,0
0OkHW3cO/,Atletico Madrid,1
0OkHW3cO/,Osasuna,0
G8FebSbA/,Cagliari,4
G8FebSbA/,AS Roma,2
KrZy1KIH/,Cesena,0
KrZy1KIH/,Napoli,0
KtMn0lUc/,AC Milan,0
KtMn0lUc/,Lazio,2
QJMr1UEi/,Udinese,2
QJMr1UEi/,Lecce,1
YqQja8q4/,Internazionale,4
YqQja8q4/,Palermo,4
Yowt0vYN/,Novara,1
Yowt0vYN/,Chievo Verona,2
z5xM8dgf/,Borussia Dortmund,2
z5xM8dgf/,Nurnberg,0
0dwru1ko/,Real Sociedad,1
0dwru1ko/,Barcelona,2
4pvjOszT/,Bordeaux,2
4pvjOszT/,Toulouse,0
ANvnPNKM/,AC Ajaccio,1
ANvnPNKM/,Nice,1
b7a3uPkc/,Montpellier,1
b7a3uPkc/,Brest,0
bRct2Odb/,Mallorca,1
bRct2Odb/,Real Betis,0
bZF5AIOs/,Mainz,1
bZF5AIOs/,Schalke 04,1
hdF99xvl/,Hamburg SV,1
hdF99xvl/,Bayern Munich,1
KMmCw3K9/,Paris Saint-Germain,3
KMmCw3K9/,Evian Thonon Gaillard,1
